date,county,state,fips,cases,deaths
11/27/2020,Greene,New York,36039,675,17
11/27/2020,Hamilton,New York,36041,42,1
11/27/2020,Herkimer,New York,36043,645,12
11/27/2020,Jefferson,New York,36045,500,3
11/27/2020,Lewis,New York,36049,345,9
11/27/2020,Livingston,New York,36051,671,9
11/27/2020,Madison,New York,36053,898,11
11/27/2020,Monroe,New York,36055,14339,286
11/27/2020,Montgomery,New York,36057,466,16
11/27/2020,Nassau,New York,36059,59238,2248
11/27/2020,New York City,New York,,309822,24255
11/27/2020,Niagara,New York,36063,3599,107
11/27/2020,Oneida,New York,36065,4655,150
11/27/2020,Onondaga,New York,36067,10248,209
11/27/2020,Ontario,New York,36069,1250,31
11/27/2020,Orange,New York,36071,16570,433
11/27/2020,Orleans,New York,36073,604,57
11/27/2020,Oswego,New York,36075,1436,6
11/27/2020,Otsego,New York,36077,596,5
11/27/2020,Putnam,New York,36079,2682,64
11/27/2020,Rensselaer,New York,36083,1666,51
11/27/2020,Rockland,New York,36087,21258,526
11/27/2020,Saratoga,New York,36091,2151,20
11/27/2020,Schenectady,New York,36093,2353,57
11/27/2020,Schoharie,New York,36095,190,2
11/27/2020,Schuyler,New York,36097,296,3
11/27/2020,Seneca,New York,36099,276,2
11/27/2020,St. Lawrence,New York,36089,784,9
11/27/2020,Steuben,New York,36101,1714,84
11/27/2020,Suffolk,New York,36103,59273,2045
11/27/2020,Sullivan,New York,36105,2156,38
11/27/2020,Tioga,New York,36107,1095,49
11/27/2020,Tompkins,New York,36109,1043,0
11/27/2020,Ulster,New York,36111,3238,93
11/27/2020,Warren,New York,36113,571,30
11/27/2020,Washington,New York,36115,440,14
11/27/2020,Wayne,New York,36117,1083,12
11/27/2020,Westchester,New York,36119,49101,1512
11/27/2020,Wyoming,New York,36121,517,5
11/27/2020,Yates,New York,36123,252,6
11/28/2020,Albany,New York,36001,5618,145
11/28/2020,Allegany,New York,36003,997,53
11/28/2020,Broome,New York,36007,5234,143
11/28/2020,Cattaraugus,New York,36009,1075,26
11/28/2020,Cayuga,New York,36011,846,8
11/28/2020,Chautauqua,New York,36013,1539,8
11/28/2020,Chemung,New York,36015,2993,38
11/28/2020,Chenango,New York,36017,629,7
11/28/2020,Clinton,New York,36019,456,5
11/28/2020,Columbia,New York,36021,1012,57
11/28/2020,Cortland,New York,36023,1025,2
11/28/2020,Delaware,New York,36025,346,6
11/28/2020,Dutchess,New York,36027,7122,187
11/28/2020,Erie,New York,36029,24440,791
11/28/2020,Essex,New York,36031,287,14
11/28/2020,Franklin,New York,36033,259,7
11/28/2020,Fulton,New York,36035,490,28
11/28/2020,Genesee,New York,36037,966,9
11/28/2020,Greene,New York,36039,685,17
11/28/2020,Hamilton,New York,36041,44,1
11/28/2020,Herkimer,New York,36043,664,12
11/28/2020,Jefferson,New York,36045,511,3
11/28/2020,Lewis,New York,36049,351,9
11/28/2020,Livingston,New York,36051,683,9
11/28/2020,Madison,New York,36053,913,11
11/28/2020,Monroe,New York,36055,14704,291
11/28/2020,Montgomery,New York,36057,472,16
11/28/2020,Nassau,New York,36059,59700,2251
11/28/2020,New York City,New York,,311920,24260
11/28/2020,Niagara,New York,36063,3682,109
11/28/2020,Oneida,New York,36065,4732,151
11/28/2020,Onondaga,New York,36067,10480,211
11/28/2020,Ontario,New York,36069,1273,31
11/28/2020,Orange,New York,36071,16665,433
11/28/2020,Orleans,New York,36073,618,57
11/28/2020,Oswego,New York,36075,1496,7
11/28/2020,Otsego,New York,36077,611,5
11/28/2020,Putnam,New York,36079,2731,64
11/28/2020,Rensselaer,New York,36083,1686,52
11/28/2020,Rockland,New York,36087,21378,526
11/28/2020,Saratoga,New York,36091,2180,20
11/28/2020,Schenectady,New York,36093,2389,57
11/28/2020,Schoharie,New York,36095,194,2
11/28/2020,Schuyler,New York,36097,306,3
11/28/2020,Seneca,New York,36099,283,2
11/28/2020,St. Lawrence,New York,36089,805,10
11/28/2020,Steuben,New York,36101,1739,85
11/28/2020,Suffolk,New York,36103,59810,2047
11/28/2020,Sullivan,New York,36105,2166,38
11/28/2020,Tioga,New York,36107,1104,49
11/28/2020,Tompkins,New York,36109,1076,2
11/28/2020,Ulster,New York,36111,3276,93
11/28/2020,Warren,New York,36113,575,30
11/28/2020,Washington,New York,36115,444,14
11/28/2020,Wayne,New York,36117,1095,12
11/28/2020,Westchester,New York,36119,49645,1514
11/28/2020,Wyoming,New York,36121,527,5
11/28/2020,Yates,New York,36123,253,6
11/29/2020,Albany,New York,36001,5712,145
11/29/2020,Allegany,New York,36003,1019,54
11/29/2020,Broome,New York,36007,5308,145
11/29/2020,Cattaraugus,New York,36009,1114,26
11/29/2020,Cayuga,New York,36011,869,8
11/29/2020,Chautauqua,New York,36013,1562,8
11/29/2020,Chemung,New York,36015,3048,38
11/29/2020,Chenango,New York,36017,639,7
11/29/2020,Clinton,New York,36019,459,5
11/29/2020,Columbia,New York,36021,1020,57
11/29/2020,Cortland,New York,36023,1044,3
11/29/2020,Delaware,New York,36025,359,6
11/29/2020,Dutchess,New York,36027,7197,190
11/29/2020,Erie,New York,36029,24942,805
11/29/2020,Essex,New York,36031,293,14
11/29/2020,Franklin,New York,36033,266,7
11/29/2020,Fulton,New York,36035,495,28
11/29/2020,Genesee,New York,36037,997,9
11/29/2020,Greene,New York,36039,688,17
11/29/2020,Hamilton,New York,36041,45,1
11/29/2020,Herkimer,New York,36043,691,12
11/29/2020,Jefferson,New York,36045,551,3
11/29/2020,Lewis,New York,36049,360,9
11/29/2020,Livingston,New York,36051,700,9
11/29/2020,Madison,New York,36053,944,11
11/29/2020,Monroe,New York,36055,15139,291
11/29/2020,Montgomery,New York,36057,484,16
11/29/2020,Nassau,New York,36059,60181,2256
11/29/2020,New York City,New York,,314223,24268
11/29/2020,Niagara,New York,36063,3768,109
11/29/2020,Oneida,New York,36065,4861,152
11/29/2020,Onondaga,New York,36067,10701,215
11/29/2020,Ontario,New York,36069,1304,31
11/29/2020,Orange,New York,36071,16816,434
11/29/2020,Orleans,New York,36073,623,57
11/29/2020,Oswego,New York,36075,1571,8
11/29/2020,Otsego,New York,36077,618,5
11/29/2020,Putnam,New York,36079,2789,64
11/29/2020,Rensselaer,New York,36083,1720,54
11/29/2020,Rockland,New York,36087,21502,527
11/29/2020,Saratoga,New York,36091,2245,20
11/29/2020,Schenectady,New York,36093,2443,59
11/29/2020,Schoharie,New York,36095,196,2
11/29/2020,Schuyler,New York,36097,314,3
11/29/2020,Seneca,New York,36099,295,2
11/29/2020,St. Lawrence,New York,36089,822,10
11/29/2020,Steuben,New York,36101,1771,86
11/29/2020,Suffolk,New York,36103,60414,2049
11/29/2020,Sullivan,New York,36105,2191,38
11/29/2020,Tioga,New York,36107,1132,49
11/29/2020,Tompkins,New York,36109,1105,2
11/29/2020,Ulster,New York,36111,3325,93
11/29/2020,Warren,New York,36113,577,30
11/29/2020,Washington,New York,36115,449,14
11/29/2020,Wayne,New York,36117,1127,14
11/29/2020,Westchester,New York,36119,50109,1514
11/29/2020,Wyoming,New York,36121,533,6
11/29/2020,Yates,New York,36123,262,6
11/30/2020,Albany,New York,36001,5816,146
11/30/2020,Allegany,New York,36003,1042,54
11/30/2020,Broome,New York,36007,5367,147
11/30/2020,Cattaraugus,New York,36009,1135,26
11/30/2020,Cayuga,New York,36011,890,8
11/30/2020,Chautauqua,New York,36013,1580,8
11/30/2020,Chemung,New York,36015,3087,45
11/30/2020,Chenango,New York,36017,643,7
11/30/2020,Clinton,New York,36019,461,5
11/30/2020,Columbia,New York,36021,1027,58
11/30/2020,Cortland,New York,36023,1061,3
11/30/2020,Delaware,New York,36025,363,6
11/30/2020,Dutchess,New York,36027,7284,191
11/30/2020,Erie,New York,36029,25427,816
11/30/2020,Essex,New York,36031,294,14
11/30/2020,Franklin,New York,36033,266,7
11/30/2020,Fulton,New York,36035,508,28
11/30/2020,Genesee,New York,36037,1028,9
11/30/2020,Greene,New York,36039,695,17
11/30/2020,Hamilton,New York,36041,46,1
11/30/2020,Herkimer,New York,36043,709,12
11/30/2020,Jefferson,New York,36045,566,3
11/30/2020,Lewis,New York,36049,368,9
11/30/2020,Livingston,New York,36051,714,9
11/30/2020,Madison,New York,36053,951,11
11/30/2020,Monroe,New York,36055,15661,292
11/30/2020,Montgomery,New York,36057,494,16
11/30/2020,Nassau,New York,36059,60701,2257
11/30/2020,New York City,New York,,316724,24274
11/30/2020,Niagara,New York,36063,3874,109
11/30/2020,Oneida,New York,36065,4970,153
11/30/2020,Onondaga,New York,36067,10804,216
11/30/2020,Ontario,New York,36069,1326,31
11/30/2020,Orange,New York,36071,16906,435
11/30/2020,Orleans,New York,36073,630,57
11/30/2020,Oswego,New York,36075,1625,8
11/30/2020,Otsego,New York,36077,632,5
11/30/2020,Putnam,New York,36079,2844,64
11/30/2020,Rensselaer,New York,36083,1746,54
11/30/2020,Rockland,New York,36087,21632,528
11/30/2020,Saratoga,New York,36091,2293,21
11/30/2020,Schenectady,New York,36093,2481,59
11/30/2020,Schoharie,New York,36095,197,2
11/30/2020,Schuyler,New York,36097,316,3
11/30/2020,Seneca,New York,36099,309,2
11/30/2020,St. Lawrence,New York,36089,850,11
11/30/2020,Steuben,New York,36101,1797,86
11/30/2020,Suffolk,New York,36103,61072,2053
11/30/2020,Sullivan,New York,36105,2202,38
11/30/2020,Tioga,New York,36107,1149,51
11/30/2020,Tompkins,New York,36109,1118,2
11/30/2020,Ulster,New York,36111,3381,94
11/30/2020,Warren,New York,36113,583,30
11/30/2020,Washington,New York,36115,452,14
11/30/2020,Wayne,New York,36117,1148,15
11/30/2020,Westchester,New York,36119,50692,1515
11/30/2020,Wyoming,New York,36121,546,8
11/30/2020,Yates,New York,36123,265,7
12/1/2020,Albany,New York,36001,5968,146
12/1/2020,Allegany,New York,36003,1058,56
12/1/2020,Broome,New York,36007,5448,149
12/1/2020,Cattaraugus,New York,36009,1164,26
12/1/2020,Cayuga,New York,36011,917,8
12/1/2020,Chautauqua,New York,36013,1609,8
12/1/2020,Chemung,New York,36015,3109,49
12/1/2020,Chenango,New York,36017,649,7
12/1/2020,Clinton,New York,36019,480,5
12/1/2020,Columbia,New York,36021,1035,58
12/1/2020,Cortland,New York,36023,1082,4
12/1/2020,Delaware,New York,36025,375,6
12/1/2020,Dutchess,New York,36027,7354,191
12/1/2020,Erie,New York,36029,26042,826
12/1/2020,Essex,New York,36031,297,14
12/1/2020,Franklin,New York,36033,271,7
12/1/2020,Fulton,New York,36035,518,28
12/1/2020,Genesee,New York,36037,1076,10
12/1/2020,Greene,New York,36039,710,17
12/1/2020,Hamilton,New York,36041,47,1
12/1/2020,Herkimer,New York,36043,731,12
12/1/2020,Jefferson,New York,36045,586,4
12/1/2020,Lewis,New York,36049,380,9
12/1/2020,Livingston,New York,36051,738,11
12/1/2020,Madison,New York,36053,963,11
12/1/2020,Monroe,New York,36055,16061,297
12/1/2020,Montgomery,New York,36057,510,17
12/1/2020,Nassau,New York,36059,61162,2260
12/1/2020,New York City,New York,,319301,24287
12/1/2020,Niagara,New York,36063,4019,111
12/1/2020,Oneida,New York,36065,5084,154
12/1/2020,Onondaga,New York,36067,10995,221
12/1/2020,Ontario,New York,36069,1354,31
12/1/2020,Orange,New York,36071,17090,439
12/1/2020,Orleans,New York,36073,634,57
12/1/2020,Oswego,New York,36075,1684,9
12/1/2020,Otsego,New York,36077,649,5
12/1/2020,Putnam,New York,36079,2884,64
12/1/2020,Rensselaer,New York,36083,1795,54
12/1/2020,Rockland,New York,36087,21845,528
12/1/2020,Saratoga,New York,36091,2370,21
12/1/2020,Schenectady,New York,36093,2555,60
12/1/2020,Schoharie,New York,36095,208,2
12/1/2020,Schuyler,New York,36097,320,3
12/1/2020,Seneca,New York,36099,320,2
12/1/2020,St. Lawrence,New York,36089,874,16
12/1/2020,Steuben,New York,36101,1824,87
12/1/2020,Suffolk,New York,36103,61681,2056
12/1/2020,Sullivan,New York,36105,2210,38
12/1/2020,Tioga,New York,36107,1153,51
12/1/2020,Tompkins,New York,36109,1139,3
12/1/2020,Ulster,New York,36111,3434,94
12/1/2020,Warren,New York,36113,595,30
12/1/2020,Washington,New York,36115,457,14
12/1/2020,Wayne,New York,36117,1175,16
12/1/2020,Westchester,New York,36119,51219,1517
12/1/2020,Wyoming,New York,36121,564,8
12/1/2020,Yates,New York,36123,269,7
12/2/2020,Albany,New York,36001,6138,149
12/2/2020,Allegany,New York,36003,1069,56
12/2/2020,Broome,New York,36007,5551,153
12/2/2020,Cattaraugus,New York,36009,1199,26
12/2/2020,Cayuga,New York,36011,930,8
12/2/2020,Chautauqua,New York,36013,1631,9
12/2/2020,Chemung,New York,36015,3140,50
12/2/2020,Chenango,New York,36017,652,7
12/2/2020,Clinton,New York,36019,488,5
12/2/2020,Columbia,New York,36021,1044,58
12/2/2020,Cortland,New York,36023,1091,4
12/2/2020,Delaware,New York,36025,385,6
12/2/2020,Dutchess,New York,36027,7512,192
12/2/2020,Erie,New York,36029,26518,842
12/2/2020,Essex,New York,36031,304,14
12/2/2020,Franklin,New York,36033,276,7
12/2/2020,Fulton,New York,36035,527,28
12/2/2020,Genesee,New York,36037,1114,10
12/2/2020,Greene,New York,36039,720,18
12/2/2020,Hamilton,New York,36041,49,1
12/2/2020,Herkimer,New York,36043,755,12
12/2/2020,Jefferson,New York,36045,611,4
12/2/2020,Lewis,New York,36049,404,9
12/2/2020,Livingston,New York,36051,764,11
12/2/2020,Madison,New York,36053,992,11
12/2/2020,Monroe,New York,36055,16589,300
12/2/2020,Montgomery,New York,36057,522,17
12/2/2020,Nassau,New York,36059,61988,2262
12/2/2020,New York City,New York,,322501,24297
12/2/2020,Niagara,New York,36063,4142,111
12/2/2020,Oneida,New York,36065,5266,156
12/2/2020,Onondaga,New York,36067,11281,227
12/2/2020,Ontario,New York,36069,1390,31
12/2/2020,Orange,New York,36071,17298,440
12/2/2020,Orleans,New York,36073,645,57
12/2/2020,Oswego,New York,36075,1742,10
12/2/2020,Otsego,New York,36077,660,5
12/2/2020,Putnam,New York,36079,2973,64
12/2/2020,Rensselaer,New York,36083,1837,55
12/2/2020,Rockland,New York,36087,22048,529
12/2/2020,Saratoga,New York,36091,2413,21
12/2/2020,Schenectady,New York,36093,2615,60
12/2/2020,Schoharie,New York,36095,212,2
12/2/2020,Schuyler,New York,36097,323,3
12/2/2020,Seneca,New York,36099,323,2
12/2/2020,St. Lawrence,New York,36089,913,16
12/2/2020,Steuben,New York,36101,1865,89
12/2/2020,Suffolk,New York,36103,62647,2059
12/2/2020,Sullivan,New York,36105,2220,38
12/2/2020,Tioga,New York,36107,1171,51
12/2/2020,Tompkins,New York,36109,1154,4
12/2/2020,Ulster,New York,36111,3499,94
12/2/2020,Warren,New York,36113,603,30
12/2/2020,Washington,New York,36115,461,14
12/2/2020,Wayne,New York,36117,1206,16
12/2/2020,Westchester,New York,36119,51789,1520
12/2/2020,Wyoming,New York,36121,584,9
12/2/2020,Yates,New York,36123,272,7
12/3/2020,Albany,New York,36001,6258,152
12/3/2020,Allegany,New York,36003,1095,57
12/3/2020,Broome,New York,36007,5657,156
12/3/2020,Cattaraugus,New York,36009,1252,27
12/3/2020,Cayuga,New York,36011,983,9
12/3/2020,Chautauqua,New York,36013,1692,9
12/3/2020,Chemung,New York,36015,3212,52
12/3/2020,Chenango,New York,36017,665,8
12/3/2020,Clinton,New York,36019,495,5
12/3/2020,Columbia,New York,36021,1061,58
12/3/2020,Cortland,New York,36023,1116,4
12/3/2020,Delaware,New York,36025,393,6
12/3/2020,Dutchess,New York,36027,7635,192
12/3/2020,Erie,New York,36029,27110,853
12/3/2020,Essex,New York,36031,310,14
12/3/2020,Franklin,New York,36033,283,7
12/3/2020,Fulton,New York,36035,544,28
12/3/2020,Genesee,New York,36037,1158,12
12/3/2020,Greene,New York,36039,734,18
12/3/2020,Hamilton,New York,36041,56,1
12/3/2020,Herkimer,New York,36043,789,12
12/3/2020,Jefferson,New York,36045,653,4
12/3/2020,Lewis,New York,36049,430,9
12/3/2020,Livingston,New York,36051,789,12
12/3/2020,Madison,New York,36053,1043,11
12/3/2020,Monroe,New York,36055,17128,302
12/3/2020,Montgomery,New York,36057,534,18
12/3/2020,Nassau,New York,36059,62745,2264
12/3/2020,New York City,New York,,325806,24305
12/3/2020,Niagara,New York,36063,4296,112
12/3/2020,Oneida,New York,36065,5477,158
12/3/2020,Onondaga,New York,36067,11657,231
12/3/2020,Ontario,New York,36069,1447,31
12/3/2020,Orange,New York,36071,17511,442
12/3/2020,Orleans,New York,36073,652,58
12/3/2020,Oswego,New York,36075,1799,10
12/3/2020,Otsego,New York,36077,674,5
12/3/2020,Putnam,New York,36079,3038,64
12/3/2020,Rensselaer,New York,36083,1891,55
12/3/2020,Rockland,New York,36087,22221,530
12/3/2020,Saratoga,New York,36091,2488,21
12/3/2020,Schenectady,New York,36093,2699,60
12/3/2020,Schoharie,New York,36095,217,2
12/3/2020,Schuyler,New York,36097,326,3
12/3/2020,Seneca,New York,36099,347,2
12/3/2020,St. Lawrence,New York,36089,981,16
12/3/2020,Steuben,New York,36101,1898,89
12/3/2020,Suffolk,New York,36103,63758,2062
12/3/2020,Sullivan,New York,36105,2238,38
12/3/2020,Tioga,New York,36107,1193,51
12/3/2020,Tompkins,New York,36109,1209,4
12/3/2020,Ulster,New York,36111,3606,94
12/3/2020,Warren,New York,36113,614,30
12/3/2020,Washington,New York,36115,464,14
12/3/2020,Wayne,New York,36117,1243,18
12/3/2020,Westchester,New York,36119,52417,1525
12/3/2020,Wyoming,New York,36121,605,9
12/3/2020,Yates,New York,36123,277,7
12/4/2020,Albany,New York,36001,6406,153
12/4/2020,Allegany,New York,36003,1127,57
12/4/2020,Broome,New York,36007,5768,159
12/4/2020,Cattaraugus,New York,36009,1291,27
12/4/2020,Cayuga,New York,36011,1017,9
12/4/2020,Chautauqua,New York,36013,1777,9
12/4/2020,Chemung,New York,36015,3310,53
12/4/2020,Chenango,New York,36017,682,8
12/4/2020,Clinton,New York,36019,524,5
12/4/2020,Columbia,New York,36021,1073,58
12/4/2020,Cortland,New York,36023,1140,4
12/4/2020,Delaware,New York,36025,401,6
12/4/2020,Dutchess,New York,36027,7798,193
12/4/2020,Erie,New York,36029,27903,859
12/4/2020,Essex,New York,36031,313,14
12/4/2020,Franklin,New York,36033,293,8
12/4/2020,Fulton,New York,36035,553,28
12/4/2020,Genesee,New York,36037,1202,13
12/4/2020,Greene,New York,36039,758,18
12/4/2020,Hamilton,New York,36041,56,1
12/4/2020,Herkimer,New York,36043,822,12
12/4/2020,Jefferson,New York,36045,694,4
12/4/2020,Lewis,New York,36049,450,9
12/4/2020,Livingston,New York,36051,815,12
12/4/2020,Madison,New York,36053,1080,12
12/4/2020,Monroe,New York,36055,17911,307
12/4/2020,Montgomery,New York,36057,559,20
12/4/2020,Nassau,New York,36059,63661,2266
12/4/2020,New York City,New York,,329406,24323
12/4/2020,Niagara,New York,36063,4479,115
12/4/2020,Oneida,New York,36065,5760,162
12/4/2020,Onondaga,New York,36067,11933,233
12/4/2020,Ontario,New York,36069,1521,31
12/4/2020,Orange,New York,36071,17731,444
12/4/2020,Orleans,New York,36073,672,58
12/4/2020,Oswego,New York,36075,1883,11
12/4/2020,Otsego,New York,36077,688,5
12/4/2020,Putnam,New York,36079,3107,64
12/4/2020,Rensselaer,New York,36083,1968,56
12/4/2020,Rockland,New York,36087,22421,530
12/4/2020,Saratoga,New York,36091,2581,21
12/4/2020,Schenectady,New York,36093,2819,60
12/4/2020,Schoharie,New York,36095,220,2
12/4/2020,Schuyler,New York,36097,338,4
12/4/2020,Seneca,New York,36099,359,2
12/4/2020,St. Lawrence,New York,36089,1064,17
12/4/2020,Steuben,New York,36101,1957,91
12/4/2020,Suffolk,New York,36103,64929,2064
12/4/2020,Sullivan,New York,36105,2261,38
12/4/2020,Tioga,New York,36107,1208,51
12/4/2020,Tompkins,New York,36109,1241,4
12/4/2020,Ulster,New York,36111,3697,94
12/4/2020,Warren,New York,36113,631,30
12/4/2020,Washington,New York,36115,470,14
12/4/2020,Wayne,New York,36117,1300,18
12/4/2020,Westchester,New York,36119,53185,1527
12/4/2020,Wyoming,New York,36121,642,9
12/4/2020,Yates,New York,36123,288,7
12/5/2020,Albany,New York,36001,6571,153
12/5/2020,Allegany,New York,36003,1182,58
12/5/2020,Broome,New York,36007,5875,160
12/5/2020,Cattaraugus,New York,36009,1374,27
12/5/2020,Cayuga,New York,36011,1068,10
12/5/2020,Chautauqua,New York,36013,1841,9
12/5/2020,Chemung,New York,36015,3395,55
12/5/2020,Chenango,New York,36017,710,10
12/5/2020,Clinton,New York,36019,532,5
12/5/2020,Columbia,New York,36021,1086,58
12/5/2020,Cortland,New York,36023,1176,4
12/5/2020,Delaware,New York,36025,420,6
12/5/2020,Dutchess,New York,36027,7955,195
12/5/2020,Erie,New York,36029,28681,870
12/5/2020,Essex,New York,36031,319,14
12/5/2020,Franklin,New York,36033,305,8
12/5/2020,Fulton,New York,36035,595,28
12/5/2020,Genesee,New York,36037,1269,13
12/5/2020,Greene,New York,36039,785,18
12/5/2020,Hamilton,New York,36041,60,1
12/5/2020,Herkimer,New York,36043,847,12
12/5/2020,Jefferson,New York,36045,757,4
12/5/2020,Lewis,New York,36049,459,9
12/5/2020,Livingston,New York,36051,855,13
12/5/2020,Madison,New York,36053,1127,12
12/5/2020,Monroe,New York,36055,18454,312
12/5/2020,Montgomery,New York,36057,601,20
12/5/2020,Nassau,New York,36059,64359,2269
12/5/2020,New York City,New York,,332633,24346
12/5/2020,Niagara,New York,36063,4678,119
12/5/2020,Oneida,New York,36065,6050,165
12/5/2020,Onondaga,New York,36067,12358,235
12/5/2020,Ontario,New York,36069,1575,31
12/5/2020,Orange,New York,36071,18033,445
12/5/2020,Orleans,New York,36073,693,58
12/5/2020,Oswego,New York,36075,1980,12
12/5/2020,Otsego,New York,36077,716,5
12/5/2020,Putnam,New York,36079,3233,64
12/5/2020,Rensselaer,New York,36083,2034,57
12/5/2020,Rockland,New York,36087,22633,531
12/5/2020,Saratoga,New York,36091,2672,21
12/5/2020,Schenectady,New York,36093,2957,60
12/5/2020,Schoharie,New York,36095,235,2
12/5/2020,Schuyler,New York,36097,350,4
12/5/2020,Seneca,New York,36099,370,2
12/5/2020,St. Lawrence,New York,36089,1083,19
12/5/2020,Steuben,New York,36101,2016,93
12/5/2020,Suffolk,New York,36103,65993,2072
12/5/2020,Sullivan,New York,36105,2288,38
12/5/2020,Tioga,New York,36107,1228,51
12/5/2020,Tompkins,New York,36109,1279,4
12/5/2020,Ulster,New York,36111,3773,95
12/5/2020,Warren,New York,36113,646,30
12/5/2020,Washington,New York,36115,483,14
12/5/2020,Wayne,New York,36117,1347,19
12/5/2020,Westchester,New York,36119,53943,1527
12/5/2020,Wyoming,New York,36121,668,9
12/5/2020,Yates,New York,36123,297,7
12/6/2020,Albany,New York,36001,6711,154
12/6/2020,Allegany,New York,36003,1224,59
12/6/2020,Broome,New York,36007,5946,162
12/6/2020,Cattaraugus,New York,36009,1412,27
12/6/2020,Cayuga,New York,36011,1119,10
12/6/2020,Chautauqua,New York,36013,1893,9
12/6/2020,Chemung,New York,36015,3433,56
12/6/2020,Chenango,New York,36017,724,10
12/6/2020,Clinton,New York,36019,540,5
12/6/2020,Columbia,New York,36021,1100,58
12/6/2020,Cortland,New York,36023,1203,4
12/6/2020,Delaware,New York,36025,432,6
12/6/2020,Dutchess,New York,36027,8099,196
12/6/2020,Erie,New York,36029,29337,872
12/6/2020,Essex,New York,36031,324,14
12/6/2020,Franklin,New York,36033,322,8
12/6/2020,Fulton,New York,36035,613,28
12/6/2020,Genesee,New York,36037,1303,14
12/6/2020,Greene,New York,36039,793,18
12/6/2020,Hamilton,New York,36041,60,1
12/6/2020,Herkimer,New York,36043,885,12
12/6/2020,Jefferson,New York,36045,781,4
12/6/2020,Lewis,New York,36049,467,9
12/6/2020,Livingston,New York,36051,895,13
12/6/2020,Madison,New York,36053,1179,12
12/6/2020,Monroe,New York,36055,19075,318
12/6/2020,Montgomery,New York,36057,623,20
12/6/2020,Nassau,New York,36059,65098,2269
12/6/2020,New York City,New York,,335768,24365
12/6/2020,Niagara,New York,36063,4813,121
12/6/2020,Oneida,New York,36065,6270,169
12/6/2020,Onondaga,New York,36067,12662,240
12/6/2020,Ontario,New York,36069,1629,32
12/6/2020,Orange,New York,36071,18234,446
12/6/2020,Orleans,New York,36073,708,58
12/6/2020,Oswego,New York,36075,2039,14
12/6/2020,Otsego,New York,36077,729,5
12/6/2020,Putnam,New York,36079,3331,65
12/6/2020,Rensselaer,New York,36083,2100,58
12/6/2020,Rockland,New York,36087,22800,531
12/6/2020,Saratoga,New York,36091,2734,21
12/6/2020,Schenectady,New York,36093,3032,60
12/6/2020,Schoharie,New York,36095,245,2
12/6/2020,Schuyler,New York,36097,352,4
12/6/2020,Seneca,New York,36099,382,2
12/6/2020,St. Lawrence,New York,36089,1100,19
12/6/2020,Steuben,New York,36101,2059,94
12/6/2020,Suffolk,New York,36103,67112,2077
12/6/2020,Sullivan,New York,36105,2302,38
12/6/2020,Tioga,New York,36107,1251,51
12/6/2020,Tompkins,New York,36109,1306,4
12/6/2020,Ulster,New York,36111,3858,100
12/6/2020,Warren,New York,36113,657,30
12/6/2020,Washington,New York,36115,489,14
12/6/2020,Wayne,New York,36117,1392,19
12/6/2020,Westchester,New York,36119,54670,1529
12/6/2020,Wyoming,New York,36121,690,9
12/6/2020,Yates,New York,36123,307,7
12/7/2020,Albany,New York,36001,6818,156
12/7/2020,Allegany,New York,36003,1239,60
12/7/2020,Broome,New York,36007,6003,163
12/7/2020,Cattaraugus,New York,36009,1439,28
12/7/2020,Cayuga,New York,36011,1196,10
12/7/2020,Chautauqua,New York,36013,1917,10
12/7/2020,Chemung,New York,36015,3457,58
12/7/2020,Chenango,New York,36017,739,10
12/7/2020,Clinton,New York,36019,549,5
12/7/2020,Columbia,New York,36021,1111,58
12/7/2020,Cortland,New York,36023,1219,4
12/7/2020,Delaware,New York,36025,446,6
12/7/2020,Dutchess,New York,36027,8192,198
12/7/2020,Erie,New York,36029,29720,883
12/7/2020,Essex,New York,36031,329,14
12/7/2020,Franklin,New York,36033,350,9
12/7/2020,Fulton,New York,36035,634,28
12/7/2020,Genesee,New York,36037,1328,15
12/7/2020,Greene,New York,36039,802,18
12/7/2020,Hamilton,New York,36041,60,1
12/7/2020,Herkimer,New York,36043,917,12
12/7/2020,Jefferson,New York,36045,796,4
12/7/2020,Lewis,New York,36049,475,9
12/7/2020,Livingston,New York,36051,906,14
12/7/2020,Madison,New York,36053,1209,13
12/7/2020,Monroe,New York,36055,19519,319
12/7/2020,Montgomery,New York,36057,628,20
12/7/2020,Nassau,New York,36059,65632,2273
12/7/2020,New York City,New York,,339610,24387
12/7/2020,Niagara,New York,36063,4952,123
12/7/2020,Oneida,New York,36065,6382,171
12/7/2020,Onondaga,New York,36067,12941,242
12/7/2020,Ontario,New York,36069,1659,33
12/7/2020,Orange,New York,36071,18364,448
12/7/2020,Orleans,New York,36073,721,58
12/7/2020,Oswego,New York,36075,2056,14
12/7/2020,Otsego,New York,36077,747,5
12/7/2020,Putnam,New York,36079,3368,65
12/7/2020,Rensselaer,New York,36083,2145,60
12/7/2020,Rockland,New York,36087,22897,534
12/7/2020,Saratoga,New York,36091,2787,22
12/7/2020,Schenectady,New York,36093,3081,60
12/7/2020,Schoharie,New York,36095,250,2
12/7/2020,Schuyler,New York,36097,355,4
12/7/2020,Seneca,New York,36099,389,2
12/7/2020,St. Lawrence,New York,36089,1138,19
12/7/2020,Steuben,New York,36101,2084,95
12/7/2020,Suffolk,New York,36103,67860,2083
12/7/2020,Sullivan,New York,36105,2315,39
